Season,DayNum,WTeamID,LTeamID,WScore,LScore
2024,1,44,513,74,68
2024,1,114,450,83,61
2024,1,161,529,91,70
2024,1,183,31,74,73
2024,1,513,44,74,68
2024,1,82,124,80,75
2024,1,11,588,78,69
2024,1,278,73,67,62
2024,1,73,278,67,62
2024,1,31,183,74,73
2024,1,588,11,78,69
2024,1,55,39,70,64
2024,1,529,161,91,70
2024,1,284,713,77,62
2024,1,39,55,70,64
2024,1,450,114,83,61
2024,1,16,623,63,59
2024,1,713,284,77,62
2024,1,90,43,83,54
2024,1,42,29,73,53
2024,1,634,24,105,96
2024,1,24,634,105,96
2024,1,61,750,77,69
2024,1,59,167,86,78
2024,1,802,93,85,69
2024,1,63,98,91,84
2024,1,1,217,88,77
2024,1,132,1030,81,79
2024,1,269,30,65,53
2024,1,481,165,82,79
2024,1,331,46,85,76
2024,1,186,40,94,91
2024,1,40,186,94,91
2024,1,750,61,77,69
2024,1,167,59,86,78
2024,1,71,26,77,72
2024,1,243,60,78,72
2024,1,1030,132,81,79
2024,1,48,23,75,73
2024,1,23,48,75,73
2024,1,54,420,74,65
2024,1,420,54,74,65
2024,1,217,1,88,77
2024,1,65,509,69,66
2024,1,26,71,77,72
2024,1,46,331,85,76
2024,1,410,266,79,68
2024,1,165,481,82,79
2024,1,5,255,69,65
2024,1,60,243,78,72
2024,1,208,794,80,73
2024,1,266,410,79,68
2024,1,30,269,65,53
2024,1,794,208,80,73
2024,1,93,802,85,69
2024,1,98,63,91,84
2024,1,735,8,81,54
2024,1,50,337,81,70
2024,1,255,5,69,65
2024,1,337,50,81,70
2024,1,224,828,61,46
2024,1,509,65,69,66
2024,1,627,373,71,69
2024,1,373,627,71,69
2024,1,112,437,54,49
2024,1,258,302,67,52
2024,1,8,735,81,54
2024,1,302,258,67,52
2024,1,437,112,54,49
2024,1,828,224,61,46
2024,1,1127,916,93,76
2024,1,27,10,78,69
2024,1,376,459,105,67
2024,1,162,85,87,72
2024,1,584,56,76,68
2024,1,894,21,95,79
2024,1,12,1139,99,95
2024,1,64,120,91,65
2024,1,1089,121,83,62
2024,1,85,162,87,72
2024,1,152,4,79,77
2024,1,4,152,79,77
2024,1,2,432,80,72
2024,1,21,894,95,79
2024,1,13,565,71,63
2024,1,565,13,71,63
2024,1,619,144,79,69
2024,1,158,712,83,76
2024,1,1139,12,99,95
2024,1,18,126,71,62
2024,1,432,2,80,72
2024,1,10,27,78,69
2024,1,139,398,81,59
2024,1,598,304,82,76
2024,1,141,655,79,71
2024,1,304,598,82,76
2024,1,916,1127,93,76
2024,1,480,461,73,59
2024,1,655,141,79,71
2024,1,144,619,79,69
2024,1,712,158,83,76
2024,1,576,1096,68,66
2024,1,1096,576,68,66
2024,1,459,376,105,67
2024,1,461,480,73,59
2024,1,56,584,76,68
2024,1,126,18,71,62
2024,1,120,64,91,65
2024,1,166,784,79,73
2024,1,94,281,74,73
2024,1,784,166,79,73
2024,1,356,245,59,58
2024,1,908,521,70,60
2024,1,398,139,81,59
2024,1,245,356,59,58
2024,1,121,1089,83,62
2024,1,281,94,74,73
2024,1,521,908,70,60
2024,1,58,322,99,98
2024,1,322,58,99,98
2024,1,513,92,79,77
2024,1,92,513,79,77
2024,1,114,278,76,71
2024,1,278,114,76,71
2024,1,41,529,83,52
2024,1,222,536,70,64
2024,1,536,222,70,64
2024,1,529,41,83,52
2024,1,43,181,78,65
2024,1,16,40,103,92
2024,1,40,16,103,92
2024,1,224,44,85,71
2024,1,480,584,93,68
2024,1,31,49,93,84
2024,1,71,82,99,70
2024,1,331,34,99,67
2024,1,106,63,95,74
2024,1,362,735,91,77
2024,1,70,6,90,87
2024,1,6,70,90,87
2024,1,269,55,66,65
2024,1,120,126,81,66
2024,1,735,362,91,77
2024,1,61,311,70,68
2024,1,304,1089,85,76
2024,1,10,565,82,54
2024,1,55,269,66,65
2024,1,44,224,85,71
2024,1,162,117,83,71
2024,1,15,687,77,66
2024,1,54,217,77,64
2024,1,52,314,89,76
2024,1,49,31,93,84
2024,1,12,398,114,102
2024,1,452,984,86,76
2024,1,997,410,102,70
2024,1,255,551,75,72
2024,1,38,47,91,57
2024,1,623,46,72,62
2024,1,168,93,71,43
2024,1,39,111,101,92
2024,1,1089,304,85,76
2024,1,324,588,73,61
2024,1,1062,627,85,71
2024,1,57,5,86,73
2024,1,551,255,75,72
2024,1,712,459,91,74
2024,1,36,610,82,74
2024,1,373,23,88,82
2024,1,13,27,71,63
2024,1,45,22,64,62
2024,1,151,74,81,67
2024,1,610,36,82,74
2024,1,90,42,75,72
2024,1,23,373,88,82
2024,1,750,29,74,63
2024,1,217,54,77,64
2024,1,22,45,64,62
2024,1,74,151,81,67
2024,1,26,30,70,60
2024,1,117,162,83,71
2024,1,627,1062,85,71
2024,1,687,15,77,66
2024,1,1030,119,78,56
2024,1,4,571,88,65
2024,1,588,324,73,61
2024,1,984,452,86,76
2024,1,398,12,114,102
2024,1,181,43,78,65
2024,1,177,259,72,71
2024,1,208,3,82,78
2024,1,42,90,75,72
2024,1,35,104,63,54
2024,1,144,598,70,59
2024,1,521,170,78,65
2024,1,348,894,79,73
2024,1,186,14,67,66
2024,1,46,623,72,62
2024,1,620,518,78,74
2024,1,280,165,60,55
2024,1,584,480,93,68
2024,1,3,208,82,78
2024,1,655,166,67,65
2024,1,27,13,71,63
2024,1,311,61,70,68
2024,1,166,655,67,65
2024,1,5,57,86,73
2024,1,518,620,78,74
2024,1,8,98,68,61
2024,1,65,258,75,66
2024,1,405,229,82,63
2024,1,259,177,72,71
2024,1,111,39,101,92
2024,1,14,186,67,66
2024,1,82,71,99,70
2024,1,63,106,95,74
2024,1,100,634,75,66
2024,1,48,439,66,65
2024,1,314,52,89,76
2024,1,266,37,65,63
2024,1,439,48,66,65
2024,1,75,325,73,68
2024,1,11,469,62,48
2024,1,536,698,74,58
2024,1,29,750,74,63
2024,1,243,50,75,67
2024,1,784,141,67,65
2024,1,30,26,70,60
2024,1,102,828,69,59
2024,1,376,158,78,63
2024,1,98,8,68,61
2024,1,37,266,65,63
2024,1,104,35,63,54
2024,1,894,348,79,73
2024,1,634,100,75,66
2024,1,139,125,62,49
2024,1,459,712,91,74
2024,1,325,75,73,68
2024,1,73,155,63,52
2024,1,571,4,88,65
2024,1,410,997,102,70
2024,1,565,10,82,54
2024,1,165,280,60,55
2024,1,126,120,81,66
2024,1,158,376,78,63
2024,1,125,139,62,49
2024,1,583,302,70,67
2024,1,828,102,69,59
2024,1,698,536,74,58
2024,1,170,521,78,65
2024,1,34,331,99,67
2024,1,94,636,60,58
2024,1,598,144,70,59
2024,1,47,38,91,57
2024,1,50,243,75,67
2024,1,258,65,75,66
2024,1,619,461,59,52
2024,1,636,94,60,58
2024,1,141,784,67,65
2024,1,155,73,63,52
2024,1,229,405,82,63
2024,1,469,11,62,48
2024,1,302,583,70,67
2024,1,119,1030,78,56
2024,1,461,619,59,52
2024,1,556,497,59,55
2024,1,992,245,63,61
2024,1,497,556,59,55
2024,1,245,992,63,61
2024,1,93,168,71,43
2024,1,679,996,89,87
2024,1,996,679,89,87
2024,1,24,2,75,69
2024,1,18,64,82,71
2024,1,7,420,68,50
2024,1,109,432,87,84
2024,1,2,24,75,69
2024,1,481,486,72,69
2024,1,673,635,85,78
2024,1,713,51,76,63
2024,1,64,18,82,71
2024,1,432,109,87,84
2024,1,486,481,72,69
2024,1,51,713,76,63
2024,1,32,20,68,61
2024,1,635,673,85,78
2024,1,420,7,68,50
2024,1,20,32,68,61
2024,1,521,25,90,77
2024,1,269,36,60,38
2024,1,42,43,75,70
2024,1,43,42,75,70
2024,1,25,521,90,77
2024,1,36,269,60,38
2024,1,40,8,109,77
2024,1,114,23,94,79
2024,1,55,31,80,76
2024,1,324,59,75,62
2024,1,311,15,70,65
2024,1,61,551,79,73
2024,1,181,90,79,63
2024,1,22,348,84,43
2024,1,167,469,91,73
2024,1,29,57,82,66
2024,1,23,114,94,79
2024,1,623,362,68,65
2024,1,551,61,79,73
2024,1,641,74,77,63
2024,1,54,58,71,62
2024,1,71,183,80,51
2024,1,44,92,76,73
2024,1,90,181,79,63
2024,1,15,311,70,65
2024,1,92,44,76,73
2024,1,58,54,71,62
2024,1,627,450,88,65
2024,1,100,35,59,56
2024,1,57,29,82,66
2024,1,59,324,75,62
2024,1,31,55,80,76
2024,1,8,40,109,77
2024,1,362,623,68,65
2024,1,469,167,91,73
2024,1,74,641,77,63
2024,1,404,41,63,61
2024,1,111,124,63,62
2024,1,35,100,59,56
2024,1,41,404,63,61
2024,1,828,104,56,53
2024,1,450,627,88,65
2024,1,124,111,63,62
2024,1,104,828,56,53
2024,1,348,22,84,43
2024,1,183,71,80,51
2024,1,16,106,88,68
2024,1,284,373,102,84
2024,1,48,713,85,79
2024,1,452,384,90,82
2024,1,713,48,85,79
2024,1,322,420,91,87
2024,1,39,82,94,92
2024,1,735,331,99,81
2024,1,420,322,91,87
2024,1,51,1062,72,59
2024,1,14,98,79,60
2024,1,634,432,80,68
2024,1,331,735,99,81
2024,1,82,39,94,92
2024,1,384,452,90,82
2024,1,13,18,82,74
2024,1,243,337,101,61
2024,1,120,10,83,77
2024,1,106,16,88,68
2024,1,278,439,79,73
2024,1,620,712,82,66
2024,1,439,278,79,73
2024,1,49,30,71,53
2024,1,34,46,75,62
2024,1,18,13,82,74
2024,1,102,2,72,68
2024,1,799,259,74,64
2024,1,47,560,76,70
2024,1,165,410,68,55
2024,1,208,1127,86,81
2024,1,1127,208,86,81
2024,1,266,204,84,64
2024,1,10,120,83,77
2024,1,560,47,76,70
2024,1,98,14,79,60
2024,1,509,583,75,59
2024,1,46,34,75,62
2024,1,373,284,102,84
2024,1,1,7,56,53
2024,1,437,996,78,69
2024,1,2,102,72,68
2024,1,1062,51,72,59
2024,1,583,509,75,59
2024,1,259,799,74,64
2024,1,432,634,80,68
2024,1,996,437,78,69
2024,1,168,60,69,64
2024,1,279,158,78,73
2024,1,60,168,69,64
2024,1,158,279,78,73
2024,1,712,620,82,66
2024,1,7,1,56,53
2024,1,30,49,71,53
2024,1,204,266,84,64
2024,1,112,132,57,50
2024,1,132,112,57,50
2024,1,337,243,101,61
2024,1,410,165,68,55
2024,1,302,65,44,43
2024,1,65,302,44,43
2024,1,64,75,105,99
2024,1,1089,584,94,86
2024,1,325,126,82,70
2024,1,224,513,89,79
2024,1,636,1107,99,78
2024,1,584,1089,94,86
2024,1,513,224,89,79
2024,1,655,152,79,68
2024,1,75,64,105,99
2024,1,784,571,88,53
2024,1,405,25,84,72
2024,1,635,162,99,89
2024,1,480,144,76,61
2024,1,162,635,99,89
2024,1,62,984,85,69
2024,1,37,17,84,77
2024,1,548,862,75,56
2024,1,27,70,85,80
2024,1,97,1096,79,68
2024,1,1030,679,78,69
2024,1,32,440,82,78
2024,1,481,997,76,73
2024,1,70,27,85,80
2024,1,679,1030,78,69
2024,1,126,325,82,70
2024,1,997,481,76,73
2024,1,6,565,64,58
2024,1,586,85,81,76
2024,1,440,32,82,78
2024,1,144,480,76,61
2024,1,619,56,71,58
2024,1,1096,97,79,68
2024,1,565,6,64,58
2024,1,229,908,73,70
2024,1,152,655,79,68
2024,1,908,229,73,70
2024,1,17,37,84,77
2024,1,1107,636,99,78
2024,1,1016,797,66,62
2024,1,25,405,84,72
2024,1,85,586,81,76
2024,1,984,62,85,69
2024,1,125,398,69,57
2024,1,797,1016,66,62
2024,1,862,548,75,56
2024,1,121,461,78,65
2024,1,461,121,78,65
2024,1,571,784,88,53
2024,1,56,619,71,58
2024,1,398,125,69,57
2024,1,641,151,70,66
2024,1,151,641,70,66
2024,1,73,114,49,47
2024,1,114,73,49,47
2024,1,119,679,89,61
2024,1,14,16,85,69
2024,1,331,106,109,92
2024,1,64,325,99,79
2024,1,18,10,99,68
2024,1,269,111,80,76
2024,1,109,35,88,80
2024,1,54,47,89,64
2024,1,111,269,80,76
2024,1,60,337,96,78
2024,1,186,735,81,65
2024,1,217,38,86,75
2024,1,15,5,94,58
2024,1,45,40,89,85
2024,1,548,245,95,65
2024,1,38,217,86,75
2024,1,623,8,75,60
2024,1,74,59,80,61
2024,1,35,109,88,80
2024,1,11,167,80,77
2024,1,40,45,89,85
2024,1,311,687,71,59
2024,1,348,21,89,84
2024,1,432,102,79,59
2024,1,584,619,87,70
2024,1,106,331,109,92
2024,1,229,170,87,71
2024,1,916,3,84,74
2024,1,126,75,85,77
2024,1,52,536,80,78
2024,1,715,984,101,95
2024,1,984,715,101,95
2024,1,325,64,99,79
2024,1,181,255,67,62
2024,1,1026,452,87,79
2024,1,49,124,80,65
2024,1,21,348,89,84
2024,1,8,623,75,60
2024,1,63,46,78,75
2024,1,50,802,74,67
2024,1,58,420,75,72
2024,1,687,311,71,59
2024,1,121,144,82,74
2024,1,24,44,79,59
2024,1,255,181,67,62
2024,1,828,2,78,56
2024,1,259,258,77,62
2024,1,55,82,77,68
2024,1,376,130,73,59
2024,1,30,610,74,66
2024,1,1062,278,75,69
2024,1,12,139,72,70
2024,1,509,177,94,90
2024,1,279,404,86,54
2024,1,610,30,74,66
2024,1,450,713,81,73
2024,1,28,281,83,72
2024,1,322,1,78,71
2024,1,551,750,66,59
2024,1,155,373,82,65
2024,1,284,23,87,86
2024,1,698,222,77,70
2024,1,713,450,81,73
2024,1,47,54,89,64
2024,1,31,36,75,72
2024,1,46,63,78,75
2024,1,536,52,80,78
2024,1,57,42,72,66
2024,1,281,28,83,72
2024,1,70,565,67,55
2024,1,452,1026,87,79
2024,1,420,58,75,72
2024,1,167,11,80,77
2024,1,75,126,85,77
2024,1,620,41,78,68
2024,1,373,155,82,65
2024,1,177,509,94,90
2024,1,124,49,80,65
2024,1,92,104,79,75
2024,1,222,698,77,70
2024,1,799,302,76,62
2024,1,598,56,73,71
2024,1,996,112,65,63
2024,1,36,31,75,72
2024,1,104,92,79,75
2024,1,94,1107,81,79
2024,1,16,14,85,69
2024,1,56,598,73,71
2024,1,278,1062,75,69
2024,1,39,183,79,67
2024,1,13,120,61,60
2024,1,619,584,87,70
2024,1,6,27,62,56
2024,1,144,121,82,74
2024,1,3,916,84,74
2024,1,1058,1145,74,68
2024,1,1127,794,78,62
2024,1,1107,94,81,79
2024,1,337,60,96,78
2024,1,34,98,75,51
2024,1,23,284,87,86
2024,1,162,673,74,60
2024,1,130,376,73,59
2024,1,43,61,64,61
2024,1,82,55,77,68
2024,1,1,322,78,71
2024,1,48,51,57,55
2024,1,679,119,89,61
2024,1,139,12,72,70
2024,1,302,799,76,62
2024,1,112,996,65,63
2024,1,61,43,64,61
2024,1,750,551,66,59
2024,1,41,620,78,68
2024,1,170,229,87,71
2024,1,44,24,79,59
2024,1,59,74,80,61
2024,1,802,50,74,67
2024,1,2,828,78,56
2024,1,258,259,77,62
2024,1,90,29,66,62
2024,1,183,39,79,67
2024,1,141,166,74,49
2024,1,10,18,99,68
2024,1,42,57,72,66
2024,1,304,461,77,68
2024,1,125,1139,70,69
2024,1,51,48,57,55
2024,1,102,432,79,59
2024,1,29,90,66,62
2024,1,120,13,61,60
2024,1,27,6,62,56
2024,1,5,15,94,58
2024,1,85,434,71,60
2024,1,735,186,81,65
2024,1,9,83,71,63
2024,1,245,548,95,65
2024,1,461,304,77,68
2024,1,4,655,70,59
2024,1,1145,1058,74,68
2024,1,673,162,74,60
2024,1,1139,125,70,69
2024,1,20,440,68,63
2024,1,794,1127,78,62
2024,1,404,279,86,54
2024,1,583,65,58,56
2024,1,65,583,58,56
2024,1,565,70,67,55
2024,1,440,20,68,63
2024,1,655,4,70,59
2024,1,434,85,71,60
2024,1,83,9,71,63
2024,1,98,34,75,51
2024,1,166,141,74,49
2024,1,7,560,80,54
2024,1,100,513,90,85
2024,1,165,486,71,68
2024,1,997,266,95,82
2024,1,513,100,90,85
2024,1,486,165,71,68
2024,1,627,439,81,79
2024,1,266,997,95,82
2024,1,439,627,81,79
2024,1,634,224,68,63
2024,1,481,410,70,63
2024,1,224,634,68,63
2024,1,560,7,80,54
2024,1,410,481,70,63
2024,1,551,43,79,50
2024,1,49,71,77,69
2024,1,71,49,77,69
2024,1,342,1145,73,62
2024,1,687,5,81,65
2024,1,1145,342,73,62
2024,1,5,687,81,65
2024,1,177,258,71,63
2024,1,43,551,79,50
2024,1,258,177,71,63
2024,1,82,31,86,79
2024,1,61,29,79,62
2024,1,26,269,74,63
2024,1,167,641,83,82
2024,1,57,750,90,88
2024,1,109,102,97,68
2024,1,641,167,83,82
2024,1,48,450,90,67
2024,1,322,47,94,72
2024,1,186,106,82,80
2024,1,31,82,86,79
2024,1,8,14,74,73
2024,1,610,111,83,75
2024,1,114,1062,75,59
2024,1,106,186,82,80
2024,1,14,8,74,73
2024,1,111,610,83,75
2024,1,47,322,94,72
2024,1,750,57,90,88
2024,1,38,58,78,72
2024,1,124,39,89,77
2024,1,39,124,89,77
2024,1,2,92,62,54
2024,1,269,26,74,63
2024,1,311,255,68,59
2024,1,29,61,79,62
2024,1,1062,114,75,59
2024,1,58,38,78,72
2024,1,420,217,75,72
2024,1,217,420,75,72
2024,1,102,109,97,68
2024,1,40,362,75,63
2024,1,151,324,71,55
2024,1,255,311,68,59
2024,1,324,151,71,55
2024,1,51,373,71,56
2024,1,92,2,62,54
2024,1,450,48,90,67
2024,1,362,40,75,63
2024,1,373,51,71,56
2024,1,735,623,101,61
2024,1,560,1,88,70
2024,1,119,112,84,71
2024,1,35,224,80,72
2024,1,16,63,92,63
2024,1,93,337,86,67
2024,1,74,469,84,76
2024,1,513,104,78,66
2024,1,302,509,79,64
2024,1,469,74,84,76
2024,1,224,35,80,72
2024,1,55,36,77,60
2024,1,126,565,79,61
2024,1,132,437,73,60
2024,1,439,155,69,59
2024,1,588,11,67,65
2024,1,11,588,67,65
2024,1,104,513,78,66
2024,1,623,735,101,61
2024,1,1,560,88,70
2024,1,112,119,84,71
2024,1,280,410,69,50
2024,1,36,55,77,60
2024,1,63,16,92,63
2024,1,337,93,86,67
2024,1,183,30,58,55
2024,1,434,117,71,68
2024,1,713,23,64,59
2024,1,565,126,79,61
2024,1,437,132,73,60
2024,1,30,183,58,55
2024,1,23,713,64,59
2024,1,799,583,85,55
2024,1,117,434,71,68
2024,1,635,586,58,57
2024,1,586,635,58,57
2024,1,509,302,79,64
2024,1,583,799,85,55
2024,1,155,439,69,59
2024,1,410,280,69,50
2024,1,100,24,84,76
2024,1,24,100,84,76
2024,1,556,245,93,73
2024,1,12,125,89,78
2024,1,997,17,80,68
2024,1,3,86,85,69
2024,1,6,120,84,65
2024,1,121,598,76,71
2024,1,376,518,83,63
2024,1,165,37,76,66
2024,1,13,325,64,60
2024,1,304,619,78,74
2024,1,4,141,90,80
2024,1,166,571,76,69
2024,1,576,97,69,68
2024,1,634,828,63,60
2024,1,571,166,76,69
2024,1,17,997,80,68
2024,1,37,165,76,66
2024,1,86,3,85,69
2024,1,325,13,64,60
2024,1,598,121,76,71
2024,1,120,6,84,65
2024,1,584,461,80,51
2024,1,70,18,85,65
2024,1,245,556,93,73
2024,1,97,576,69,68
2024,1,548,356,73,54
2024,1,141,4,90,80
2024,1,125,12,89,78
2024,1,25,229,82,72
2024,1,10,75,68,64
2024,1,828,634,63,60
2024,1,619,304,78,74
2024,1,94,28,73,60
2024,1,229,25,82,72
2024,1,75,10,68,64
2024,1,518,376,83,63
2024,1,18,70,85,65
2024,1,1089,144,61,46
2024,1,356,548,73,54
2024,1,28,94,73,60
2024,1,461,584,80,51
2024,1,144,1089,61,46
2024,1,284,73,95,85
2024,1,73,284,95,85
2024,1,536,698,76,62
2024,1,151,167,81,70
2024,1,167,151,81,70
2024,1,698,536,76,62
2024,1,52,314,75,62
2024,1,219,20,75,53
2024,1,7,47,70,54
2024,1,378,440,73,63
2024,1,47,7,70,54
2024,1,440,378,73,63
2024,1,20,219,75,53
2024,1,314,52,75,62
2024,1,90,57,93,83
2024,1,64,126,105,60
2024,1,61,5,94,81
2024,1,331,14,100,75
2024,1,109,104,85,80
2024,1,59,588,90,66
2024,1,54,38,81,53
2024,1,1127,86,99,74
2024,1,181,15,82,61
2024,1,31,610,96,81
2024,1,124,36,85,77
2024,1,170,908,88,69
2024,1,673,85,101,71
2024,1,155,450,90,74
2024,1,186,46,88,82
2024,1,255,750,76,74
2024,1,26,39,86,59
2024,1,45,348,102,76
2024,1,36,124,85,77
2024,1,610,31,96,81
2024,1,1089,56,76,69
2024,1,513,2,88,86
2024,1,57,90,93,83
2024,1,98,362,79,76
2024,1,311,551,82,74
2024,1,405,521,90,84
2024,1,373,439,82,81
2024,1,40,735,70,59
2024,1,222,536,73,62
2024,1,278,51,81,80
2024,1,325,10,92,89
2024,1,2,513,88,86
2024,1,152,784,83,73
2024,1,16,8,88,53
2024,1,571,141,96,90
2024,1,362,98,79,76
2024,1,49,111,76,67
2024,1,10,325,92,89
2024,1,5,61,94,81
2024,1,63,34,71,67
2024,1,46,186,88,82
2024,1,551,311,82,74
2024,1,322,58,79,57
2024,1,437,1030,88,84
2024,1,104,109,85,80
2024,1,687,42,75,72
2024,1,144,584,77,71
2024,1,450,155,90,74
2024,1,51,278,81,80
2024,1,348,45,102,76
2024,1,588,59,90,66
2024,1,15,181,82,61
2024,1,6,18,72,59
2024,1,324,74,75,55
2024,1,34,63,71,67
2024,1,120,70,82,80
2024,1,521,405,90,84
2024,1,750,255,76,74
2024,1,439,373,82,81
2024,1,1030,437,88,84
2024,1,480,598,77,71
2024,1,42,687,75,72
2024,1,304,121,87,73
2024,1,11,641,69,66
2024,1,584,144,77,71
2024,1,18,6,72,59
2024,1,641,11,69,66
2024,1,598,480,77,71
2024,1,14,331,100,75
2024,1,195,1145,80,74
2024,1,111,49,76,67
2024,1,141,571,96,90
2024,1,27,565,60,58
2024,1,70,120,82,80
2024,1,908,170,88,69
2024,1,434,635,73,72
2024,1,302,177,75,70
2024,1,126,64,105,60
2024,1,536,222,73,62
2024,1,56,1089,76,69
2024,1,86,1127,99,74
2024,1,39,26,86,59
2024,1,106,623,64,63
2024,1,4,166,72,58
2024,1,177,302,75,70
2024,1,1062,23,66,56
2024,1,459,712,74,67
2024,1,518,158,68,65
2024,1,623,106,64,63
2024,1,509,65,68,62
2024,1,1058,482,66,63
2024,1,636,28,78,65
2024,1,38,54,81,53
2024,1,281,1107,85,77
2024,1,784,152,83,73
2024,1,432,224,68,49
2024,1,43,29,67,57
2024,1,635,434,73,72
2024,1,807,83,63,62
2024,1,83,807,63,62
2024,1,65,509,68,62
2024,1,12,398,80,75
2024,1,166,4,72,58
2024,1,1107,281,85,77
2024,1,565,27,60,58
2024,1,158,518,68,65
2024,1,29,43,67,57
2024,1,58,322,79,57
2024,1,121,304,87,73
2024,1,398,12,80,75
2024,1,102,35,73,63
2024,1,130,529,73,62
2024,1,529,130,73,62
2024,1,23,1062,66,56
2024,1,35,102,73,63
2024,1,1026,384,61,60
2024,1,85,673,101,71
2024,1,712,459,74,67
2024,1,799,258,62,50
2024,1,356,454,62,54
2024,1,183,82,65,60
2024,1,71,269,49,47
2024,1,454,356,62,54
2024,1,482,1058,66,63
2024,1,74,324,75,55
2024,1,679,132,58,47
2024,1,1145,195,80,74
2024,1,735,40,70,59
2024,1,384,1026,61,60
2024,1,269,71,49,47
2024,1,82,183,65,60
2024,1,8,16,88,53
2024,1,258,799,62,50
2024,1,28,636,78,65
2024,1,224,432,68,49
2024,1,132,679,58,47
2024,1,50,168,95,72
2024,1,486,37,106,79
2024,1,280,997,90,86
2024,1,100,828,81,70
2024,1,92,24,73,69
2024,1,634,44,76,72
2024,1,24,92,73,69
2024,1,997,280,90,86
2024,1,93,802,74,63
2024,1,168,50,95,72
2024,1,75,13,70,69
2024,1,996,119,82,65
2024,1,204,17,83,77
2024,1,13,75,70,69
2024,1,481,165,71,62
2024,1,44,634,76,72
2024,1,37,486,106,79
2024,1,17,204,83,77
2024,1,828,100,81,70
2024,1,713,627,77,67
2024,1,627,713,77,67
2024,1,560,217,68,62
2024,1,802,93,74,63
2024,1,217,560,68,62
2024,1,219,378,59,53
2024,1,119,996,82,65
2024,1,165,481,71,62
2024,1,378,219,59,53
2024,1,181,311,73,65
2024,1,610,269,75,41
2024,1,311,181,73,65
2024,1,482,342,68,56
2024,1,799,509,67,62
2024,1,15,42,62,56
2024,1,509,799,67,62
2024,1,42,15,62,56
2024,1,342,482,68,56
2024,1,269,610,75,41
2024,1,322,54,85,66
2024,1,71,26,91,58
2024,1,513,35,78,71
2024,1,894,22,70,66
2024,1,57,61,78,71
2024,1,54,322,85,66
2024,1,7,58,72,62
2024,1,22,894,70,66
2024,1,61,57,78,71
2024,1,2,104,74,70
2024,1,439,73,74,52
2024,1,687,551,82,81
2024,1,58,7,72,62
2024,1,111,124,84,76
2024,1,74,151,68,63
2024,1,5,750,77,67
2024,1,551,687,82,81
2024,1,641,469,76,58
2024,1,124,111,84,76
2024,1,63,14,78,71
2024,1,98,16,72,67
2024,1,104,2,74,70
2024,1,35,513,78,71
2024,1,1062,284,81,66
2024,1,16,98,72,67
2024,1,26,71,91,58
2024,1,151,74,68,63
2024,1,14,63,78,71
2024,1,41,161,63,57
2024,1,161,41,63,57
2024,1,284,1062,81,66
2024,1,469,641,76,58
2024,1,750,5,77,67
2024,1,73,439,74,52
2024,1,49,36,84,55
2024,1,55,183,81,57
2024,1,90,255,80,76
2024,1,432,44,85,70
2024,1,217,47,90,85
2024,1,109,224,90,89
2024,1,50,60,84,69
2024,1,46,8,76,64
2024,1,331,186,98,93
2024,1,47,217,90,85
2024,1,450,23,79,75
2024,1,114,48,71,67
2024,1,186,331,98,93
2024,1,48,114,71,67
2024,1,1,420,79,75
2024,1,420,1,79,75
2024,1,224,109,90,89
2024,1,34,362,83,71
2024,1,627,155,85,77
2024,1,362,34,83,71
2024,1,23,450,79,75
2024,1,243,337,83,64
2024,1,155,627,85,77
2024,1,583,258,73,59
2024,1,259,65,67,52
2024,1,916,208,80,75
2024,1,255,90,80,76
2024,1,208,916,80,75
2024,1,119,132,81,65
2024,1,373,278,72,59
2024,1,376,712,84,58
2024,1,60,50,84,69
2024,1,655,571,76,68
2024,1,40,106,75,74
2024,1,106,40,75,74
2024,1,996,1030,74,72
2024,1,44,432,85,70
2024,1,571,655,76,68
2024,1,30,39,72,50
2024,1,167,324,68,66
2024,1,1030,996,74,72
2024,1,36,49,84,55
2024,1,8,46,76,64
2024,1,324,167,68,66
2024,1,266,410,79,63
2024,1,183,55,81,57
2024,1,132,119,81,65
2024,1,337,243,83,64
2024,1,459,518,72,71
2024,1,258,583,73,59
2024,1,278,373,72,59
2024,1,518,459,72,71
2024,1,65,259,67,52
2024,1,712,376,84,58
2024,1,204,280,66,61
2024,1,410,266,79,63
2024,1,39,30,72,50
2024,1,280,204,66,61
2024,1,24,828,96,68
2024,1,100,92,88,79
2024,1,86,794,90,74
2024,1,6,64,77,74
2024,1,634,102,76,62
2024,1,139,398,94,80
2024,1,997,486,80,70
2024,1,152,166,79,58
2024,1,27,18,78,65
2024,1,102,634,76,62
2024,1,92,100,88,79
2024,1,565,120,81,73
2024,1,120,565,81,73
2024,1,828,24,96,68
2024,1,398,139,94,80
2024,1,70,126,84,82
2024,1,64,6,77,74
2024,1,117,635,75,73
2024,1,486,997,80,70
2024,1,480,144,81,69
2024,1,556,356,80,64
2024,1,304,598,79,66
2024,1,19,279,83,64
2024,1,635,117,75,73
2024,1,56,461,68,50
2024,1,18,27,78,65
2024,1,144,480,81,69
2024,1,984,384,74,67
2024,1,794,86,90,74
2024,1,28,1107,71,70
2024,1,619,121,66,65
2024,1,126,70,84,82
2024,1,598,304,79,66
2024,1,908,25,72,67
2024,1,1107,28,71,70
2024,1,121,619,66,65
2024,1,356,556,80,64
2024,1,25,908,72,67
2024,1,162,85,63,43
